air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,garden,house_id,house_type,m2_real,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,city,apartment,house,lux_property,rural_property
1,0,2,1,0,0,29986915,apartment,140,93000,0,3,1,0,1,alicante,1,0,0,0
0,0,1,0,0,0,31061208,house,180,49000,0,3,0,0,0,alicante,0,1,0,0
1,0,2,1,0,0,27396481,house,200,123000,0,4,1,0,0,alicante,0,1,0,0
0,0,1,1,0,0,32611264,house,190,59500,0,4,1,0,1,alicante,0,1,0,0
0,0,2,0,1,0,32859097,house,106,38000,0,3,0,0,0,alicante,0,1,0,0
0,0,2,0,0,0,33012821,apartment,90,90000,0,3,1,0,0,alicante,1,0,0,0
0,0,2,1,0,0,33231063,apartment,158,120000,0,4,0,0,1,alicante,1,0,0,0
0,0,1,1,0,0,33293492,apartment,100,54000,0,3,0,0,1,alicante,1,0,0,0
1,0,1,0,0,0,33443304,apartment,110,54000,0,3,1,0,0,alicante,1,0,0,0
0,0,1,0,1,1,34577036,rural_property,198476,500000,0,6,0,1,0,alicante,0,0,0,1
0,0,1,0,0,0,29981373,apartment,80,73000,0,3,0,0,1,alicante,1,0,0,0
1,0,2,1,0,0,36129378,apartment,152,100000,0,4,0,0,1,alicante,1,0,0,0
0,0,1,0,1,1,26783317,rural_property,6000,160000,0,2,1,1,1,alicante,0,0,0,1
1,0,3,0,0,1,36500195,house,360,250000,0,4,1,1,1,alicante,0,1,0,0
0,0,2,0,0,0,36543265,house,126,103000,0,3,0,0,0,alicante,0,1,0,0
0,0,2,0,0,0,37246236,apartment,130,105000,0,3,0,0,1,alicante,1,0,0,0
0,0,2,1,0,1,37251413,apartment,120,55000,0,5,1,0,1,alicante,1,0,0,0
0,0,2,1,0,1,37664904,house,11000,450000,0,3,1,0,1,alicante,0,1,0,0
0,0,2,0,0,1,37833514,house,229,200000,0,7,0,0,0,alicante,0,1,0,0
0,1,3,0,0,0,37913028,apartment,146,117000,0,3,1,0,1,alicante,1,0,0,0
1,0,3,1,0,1,38170590,house,12000,305000,0,5,1,0,1,alicante,0,1,0,0
0,0,2,0,0,0,38364859,apartment,97,90000,0,2,1,0,1,alicante,1,0,0,0
1,0,2,0,0,0,35210686,apartment,90,52000,0,3,1,0,0,alicante,1,0,0,0
0,0,2,0,0,0,38631850,house,130,88200,0,5,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,38632975,house,153,163000,0,3,0,0,0,alicante,0,1,0,0
1,0,2,0,0,0,38785120,apartment,130,175000,0,3,0,0,1,alicante,1,0,0,0
1,1,2,1,0,1,35458263,apartment,90,82500,1,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,38936249,house,600,150000,0,3,1,0,1,alicante,0,1,0,0
1,0,3,1,0,0,38936431,house,354,200000,0,3,1,0,1,alicante,0,1,0,0
0,0,2,1,0,0,39021050,apartment,82,99000,0,2,1,0,0,alicante,1,0,0,0
0,1,2,1,0,0,39090449,apartment,130,160000,0,3,0,0,1,alicante,1,0,0,0
0,0,1,0,0,0,39363362,house,100,67000,1,2,0,0,0,alicante,0,1,0,0
0,0,2,0,0,0,39410220,apartment,145,80000,1,4,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,39532939,apartment,100,110000,0,4,1,0,1,alicante,1,0,0,0
1,1,1,0,0,0,39715566,apartment,110,70000,1,3,0,0,1,alicante,1,0,0,0
0,0,1,0,0,0,39770814,house,148,68600,0,2,0,0,0,alicante,0,1,0,0
0,0,2,1,0,1,39794569,house,2500,244000,0,5,1,1,1,alicante,0,1,0,0
0,0,2,0,0,0,38662782,house,394,150000,0,1,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,38663002,apartment,73,70500,0,2,0,0,0,alicante,1,0,0,0
0,0,3,0,0,1,39926708,house,11000,350000,0,4,1,1,1,alicante,0,1,0,0
0,0,3,0,0,0,40128170,apartment,250,225000,0,5,0,0,1,alicante,1,0,0,0
0,0,1,0,0,0,40464312,house,78,53300,0,3,0,0,0,alicante,0,1,0,0
0,0,2,0,0,0,37137566,apartment,110,50000,0,4,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,81446410,house,150,150000,0,5,0,0,1,alicante,0,1,0,0
1,0,3,1,0,0,81644845,house,470,210000,0,4,1,0,0,alicante,0,1,0,0
1,1,2,1,0,0,82025677,apartment,180,130000,0,4,1,0,1,alicante,1,0,0,0
0,0,1,0,0,0,82168558,house,260,90000,0,7,0,0,0,alicante,0,1,0,0
1,0,1,1,0,1,82338306,house,120,11120,0,2,0,1,1,alicante,0,1,0,0
0,0,3,1,0,1,82402999,house,1150,250000,0,4,1,0,1,alicante,0,1,0,0
0,0,1,0,0,0,82462455,apartment,89,60000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,82538473,apartment,80,78100,0,1,0,0,0,alicante,1,0,0,0
0,1,2,0,0,0,82501522,apartment,157,133000,0,4,0,0,0,alicante,1,0,0,0
1,1,2,0,0,1,82583829,house,167,143000,0,3,1,0,1,alicante,0,1,0,0
0,0,2,0,0,0,82839554,rural_property,1000,180000,0,4,0,0,0,alicante,0,0,0,1
1,1,2,1,0,0,82859936,apartment,144,58000,0,4,0,0,1,alicante,1,0,0,0
0,1,3,1,0,1,82962670,house,250000,510000,0,10,1,0,1,alicante,0,1,0,0
0,0,1,0,0,0,83084826,house,87,15037,0,2,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,38662160,apartment,65,57811,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,36535498,apartment,79,19193,0,1,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,83084951,apartment,88,24598,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,36529852,apartment,100,38025,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,36538603,apartment,57,29325,0,4,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,38662760,apartment,88,39900,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,40157090,apartment,37,18900,0,1,0,0,0,alicante,1,0,0,0
1,0,2,1,0,0,83218741,apartment,81,76600,0,2,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,38871301,house,127,64990,0,2,0,0,0,alicante,0,1,0,0
1,0,2,0,0,0,83615859,apartment,100,104000,0,4,1,0,0,alicante,1,0,0,0
0,1,2,0,0,0,83692386,apartment,130,130000,0,3,0,0,0,alicante,1,0,0,0
0,1,2,0,0,0,83740545,house,180,33000,0,2,0,0,1,alicante,0,1,0,0
1,0,2,1,0,0,83961876,house,151,119000,0,4,1,0,1,alicante,0,1,0,0
1,0,1,1,0,1,84109777,house,2000,195000,0,3,1,1,1,alicante,0,1,0,0
0,0,1,0,0,0,84127245,apartment,80,44900,0,1,0,0,0,alicante,1,0,0,0
0,1,2,1,0,0,84195961,apartment,110,99500,1,3,1,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84239884,apartment,139,46812,0,1,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84287216,apartment,90,45000,0,2,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,36042037,rural_property,130,130000,0,5,0,0,0,alicante,0,0,0,1
1,0,2,1,1,1,84381143,house,2800,149995,0,4,1,1,1,alicante,0,1,0,0
1,0,1,0,0,0,31653128,apartment,101,40000,0,3,0,0,0,alicante,1,0,0,0
1,0,2,1,0,0,31653242,apartment,120,90000,0,3,0,0,1,alicante,1,0,0,0
0,0,1,0,0,0,84407183,apartment,67,55400,0,2,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84709957,house,296,75000,0,3,0,0,0,alicante,0,1,0,0
0,0,2,0,0,0,36878581,apartment,170,78000,0,4,0,0,0,alicante,1,0,0,0
0,0,2,0,1,0,84791743,rural_property,24000,180000,0,10,0,1,0,alicante,0,0,0,1
0,0,2,0,0,0,39886680,house,172,110000,0,3,0,0,0,alicante,0,1,0,0
0,1,1,1,0,0,36356889,apartment,90,21000,0,3,0,0,0,alicante,1,0,0,0
0,0,3,0,0,0,84903446,house,152,100000,0,5,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,81475438,apartment,88,22100,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,81475644,apartment,100,64000,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,81475710,apartment,125,50400,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,81475749,apartment,99,35200,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,81476102,apartment,97,25500,0,2,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,81476857,apartment,113,49600,0,4,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,81476948,apartment,117,63400,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,81477194,apartment,131,24900,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,81477513,apartment,82,53800,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,82482091,apartment,100,58000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84109413,apartment,80,44900,0,1,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84291111,apartment,102,48440,0,4,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84832618,apartment,71,25000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,38524126,house,9000,63000,0,2,0,1,0,alicante,0,1,0,0
0,0,1,0,0,0,39566860,house,60,30000,0,5,1,0,1,alicante,0,1,0,0
0,0,1,0,0,0,34030922,apartment,85,27000,0,3,0,0,1,alicante,1,0,0,0
0,0,2,0,0,0,34832387,house,102,17000,0,3,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,31718291,house,124,14600,0,3,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,37679644,apartment,92,13000,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,38624572,house,225,97357,0,5,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,38720788,apartment,111,72000,0,2,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,38720802,apartment,110,71000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,39626425,apartment,105,24700,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,38720813,apartment,128,79000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,38945105,apartment,146,75100,0,1,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,38720784,apartment,88,51000,0,2,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,27938770,apartment,149,32120,0,4,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,82677001,apartment,116,77000,0,4,0,0,0,alicante,1,0,0,0
1,1,2,1,0,0,82719996,apartment,120,160000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,36529874,apartment,90,24840,0,4,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,36541095,apartment,99,39375,0,4,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,36536759,apartment,99,25194,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,36559915,apartment,110,48800,0,4,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,36541219,apartment,109,56800,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,83085390,apartment,98,40409,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,83087385,apartment,148,46000,0,4,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,32826165,apartment,129,46000,0,4,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,83539477,apartment,102,31000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,83583067,apartment,92,56090,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,34835777,house,128,30800,0,1,0,0,1,alicante,0,1,0,0
0,0,1,0,0,0,39834174,house,128,30800,0,1,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,84239275,apartment,113,80000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84239280,apartment,94,93000,0,2,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84239282,apartment,90,80000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84239283,apartment,111,82000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84239341,apartment,107,77000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84239343,apartment,112,80000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84239345,apartment,110,81000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84239346,apartment,105,79000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84239349,apartment,110,80000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84239352,apartment,125,79000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84239384,apartment,84,87000,0,2,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,82942875,apartment,105,76000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84239389,apartment,115,80000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84239395,apartment,91,90000,0,2,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84239378,apartment,110,82000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84239401,apartment,93,90000,0,2,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84261187,apartment,88,47200,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84473448,apartment,142,66199,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84505038,apartment,112,80000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84505042,apartment,111,80000,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84537365,apartment,89,60000,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84568250,house,136,56000,0,4,0,0,0,alicante,0,1,0,0
1,0,3,1,0,0,35172834,apartment,150,195000,0,3,0,0,0,alicante,1,0,0,0
0,0,4,0,0,0,39470448,lux_property,2571,180000,0,5,0,0,0,alicante,0,0,1,0
0,0,0,0,0,0,39769804,house,4200,28000,0,0,0,0,0,alicante,0,1,0,0
0,0,3,0,0,0,81384924,house,60,180000,0,4,1,0,0,alicante,0,1,0,0
0,0,1,0,0,0,81448847,house,40,18000,0,2,0,0,0,alicante,0,1,0,0
0,1,3,1,0,1,83697065,house,1200,325000,0,5,1,1,0,alicante,0,1,0,0
0,0,2,0,0,0,84753361,apartment,90,119000,0,2,1,0,1,alicante,1,0,0,0
0,0,1,1,0,0,84778645,apartment,143,59000,0,3,0,0,0,alicante,1,0,0,0
1,0,2,0,0,0,35805463,apartment,129,48000,0,4,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,81183509,apartment,125,85000,0,2,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,37597690,apartment,197,83000,0,4,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,37419636,apartment,119,93000,0,4,1,0,0,alicante,1,0,0,0
0,0,2,0,0,0,38222015,apartment,120,59000,0,4,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,81368670,apartment,99,72000,0,3,0,0,0,alicante,1,0,0,0
0,0,2,1,0,0,40230031,apartment,125,98000,0,3,0,0,0,alicante,1,0,0,0
1,0,2,0,0,0,39832424,apartment,216,240000,0,4,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,39235855,apartment,102,89000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,38286993,apartment,80,37000,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,38286982,apartment,104,35000,0,3,0,0,0,alicante,1,0,0,0
0,0,2,1,0,0,84789487,apartment,112,41500,0,4,0,0,1,alicante,1,0,0,0
0,0,4,0,0,0,84903087,house,277,156000,0,5,0,0,0,alicante,0,1,0,0
0,0,2,0,0,1,84903174,house,4285,263150,0,4,0,1,0,alicante,0,1,0,0
1,0,2,1,0,0,84903938,apartment,90,90000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84903950,apartment,95,48000,0,3,1,0,0,alicante,1,0,0,0
0,0,1,0,0,1,84903924,house,650,131500,0,4,0,0,0,alicante,0,1,0,0
0,0,1,1,0,0,84903928,apartment,98,60000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84903918,apartment,140,95000,0,5,1,0,0,alicante,1,0,0,0
1,0,3,1,0,0,84903912,house,4000,295000,0,7,0,1,0,alicante,0,1,0,0
0,0,1,1,0,0,84903880,apartment,79,45000,0,2,0,1,0,alicante,1,0,0,0
0,0,1,0,0,0,84903865,house,120,39000,0,3,0,0,0,alicante,0,1,0,0
0,0,3,0,0,0,84903858,house,87,75000,0,6,0,0,0,alicante,0,1,0,0
0,0,2,0,0,0,84903862,apartment,124,100000,0,4,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84903856,house,2077,73500,0,3,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,84903841,rural_property,163,63000,0,3,0,0,0,alicante,0,0,0,1
0,0,1,0,0,0,84903849,apartment,90,43000,0,3,1,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84903815,house,2,95000,0,2,0,1,0,alicante,0,1,0,0
0,0,1,0,0,0,84903795,house,100,60000,0,2,0,0,0,alicante,0,1,0,0
1,0,2,0,0,0,84903793,apartment,90,100000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84903756,apartment,93,25000,0,4,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84903751,house,10000,48000,0,3,0,0,0,alicante,0,1,0,0
1,0,1,0,0,0,84903780,apartment,110,45000,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84903668,apartment,110,67000,0,4,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84903658,apartment,117,73000,0,4,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84903468,apartment,89,48000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84903439,apartment,90,35000,0,3,1,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84903367,house,14125,90000,0,1,0,0,0,alicante,0,1,0,0
0,0,2,0,0,0,84903341,house,2000,94500,0,4,0,1,0,alicante,0,1,0,0
0,0,1,0,0,1,84903334,house,100,210000,0,2,0,0,0,alicante,0,1,0,0
0,0,3,0,0,0,84903300,house,260,99000,0,3,0,0,0,alicante,0,1,0,0
0,0,2,0,0,0,84903236,house,126,115800,0,4,0,0,0,alicante,0,1,0,0
0,0,3,0,0,0,84903217,house,300,110000,0,5,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,39215364,house,284,68000,0,3,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,39388554,apartment,65,20700,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,82169475,house,5500,96100,0,8,1,1,0,alicante,0,1,0,0
0,0,2,0,0,0,81741275,apartment,152,82000,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,81741260,apartment,154,79000,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,81741255,apartment,153,82000,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84107559,apartment,135,49500,0,4,0,0,1,alicante,1,0,0,0
0,0,1,0,0,0,84107970,apartment,137,59800,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84168375,apartment,97,50000,0,2,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84339328,apartment,86,56000,0,1,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84339339,apartment,97,65500,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84339341,apartment,103,58000,0,2,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84339342,apartment,77,54000,0,2,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84339343,apartment,82,58500,0,2,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84339344,apartment,87,60000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84339347,apartment,97,52000,0,2,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84339350,apartment,87,62500,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84339351,apartment,91,72500,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84388704,apartment,88,47200,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84537364,apartment,87,61000,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84537367,apartment,89,61000,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,81741233,apartment,154,84000,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,81741284,apartment,123,73000,0,3,0,0,0,alicante,1,0,0,0
0,0,0,0,0,0,34958823,house,10800,60000,0,1,0,0,0,alicante,0,1,0,0
0,0,0,0,0,1,38043929,house,4917,69900,0,0,1,0,1,alicante,0,1,0,0
0,0,2,0,0,0,81654773,house,73,19200,0,4,0,0,0,alicante,0,1,0,0
0,0,2,0,0,0,84701831,apartment,94,69900,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84701837,apartment,108,75000,0,3,0,0,1,alicante,1,0,0,0
0,0,1,0,0,0,84903180,apartment,90,38000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84903188,apartment,83,33000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84903747,apartment,90,65000,0,3,0,0,0,alicante,1,0,0,0
1,0,2,1,0,0,84903781,apartment,90,107000,0,3,1,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84903685,apartment,101,85000,0,4,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84903608,apartment,100,94800,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84903586,house,12525,168400,0,10,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,84903546,apartment,88,25000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84903559,house,7113,126300,0,4,0,1,0,alicante,0,1,0,0
0,0,1,0,0,0,84903533,house,1950,136800,0,4,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,84903492,apartment,97,45000,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,1,84903472,house,230,120000,0,3,0,0,0,alicante,0,1,0,0
0,0,2,0,0,0,84903442,apartment,110,100000,0,3,1,1,0,alicante,1,0,0,0
0,0,2,0,0,0,84903433,apartment,106,50000,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84903407,apartment,90,75000,0,4,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84903382,apartment,95,80000,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84903375,apartment,131,90000,0,4,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84903370,apartment,90,90000,0,3,1,0,0,alicante,1,0,0,0
0,0,3,0,0,0,84903326,house,65,82800,0,3,0,0,0,alicante,0,1,0,0
0,0,2,0,0,0,84903328,apartment,141,79000,0,4,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84903331,house,192,85000,0,3,0,0,0,alicante,0,1,0,0
0,0,2,0,0,0,84903306,apartment,146,89500,0,4,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84919285,apartment,81,55000,0,3,0,0,0,alicante,1,0,0,0
1,0,1,1,0,0,299673,apartment,90,59000,0,2,1,0,0,alicante,1,0,0,0
0,0,2,0,0,0,37661212,apartment,143,163000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,39204361,house,401,220400,0,1,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,39203695,apartment,58,31100,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,81540540,house,52,16700,0,2,0,0,0,alicante,0,1,0,0
0,0,2,0,0,0,83274517,apartment,108,40000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,81692724,apartment,120,120000,0,2,0,0,1,alicante,1,0,0,0
0,0,1,0,0,0,85029322,house,3364,40000,0,3,0,0,0,alicante,0,1,0,0
0,0,2,0,0,0,34765034,house,200,160000,0,7,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,34848802,house,50,39000,0,3,0,0,0,alicante,0,1,0,0
0,0,2,0,0,1,35093255,house,13348,288000,0,6,1,1,1,alicante,0,1,0,0
0,0,1,0,0,0,35122216,apartment,49,48000,0,2,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,35126628,apartment,100,45000,0,3,0,0,0,alicante,1,0,0,0
1,0,1,0,0,0,35133457,apartment,102,38000,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,35142896,apartment,120,119900,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,35146755,apartment,103,49000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,35160015,apartment,95,45000,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,35171977,apartment,95,73000,0,3,1,0,0,alicante,1,0,0,0
0,0,1,0,0,0,35173060,apartment,72,45000,0,2,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,35173494,apartment,102,85000,0,4,0,0,1,alicante,1,0,0,0
0,0,1,0,0,0,35180504,apartment,90,60000,0,3,0,0,1,alicante,1,0,0,0
0,1,2,1,0,0,35180819,apartment,85,80000,0,2,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,35181088,apartment,90,85000,0,2,0,0,0,alicante,1,0,0,0
0,0,3,0,0,0,35404725,lux_property,250000,900000,0,6,0,0,0,alicante,0,0,1,0
0,0,3,0,0,0,35405182,lux_property,570000,700000,0,6,0,0,0,alicante,0,0,1,0
0,1,1,1,0,0,35184240,apartment,100,52000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,37164718,house,45,70000,0,3,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,37171033,house,65,36000,0,2,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,37171568,house,50,95000,0,3,1,0,1,alicante,0,1,0,0
0,0,2,0,0,0,37239363,house,33,45000,0,2,0,0,1,alicante,0,1,0,0
0,0,3,1,0,1,37441328,house,230,225000,0,4,0,1,1,alicante,0,1,0,0
0,0,2,0,0,0,37468366,apartment,123,85000,0,4,1,0,0,alicante,1,0,0,0
0,0,1,0,0,0,38010035,house,75,125000,0,4,1,0,1,alicante,0,1,0,0
0,0,1,0,0,0,38043265,apartment,100,31500,0,3,0,0,0,alicante,1,0,0,0
0,0,2,1,0,0,38383753,apartment,135,150000,0,4,1,0,1,alicante,1,0,0,0
0,0,0,0,0,0,38506165,house,70,60000,0,3,0,0,0,alicante,0,1,0,0
0,1,1,1,0,1,38549675,house,1241,135000,0,3,1,1,1,alicante,0,1,0,0
0,0,1,0,0,0,38746324,apartment,120,50000,0,4,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,38758862,apartment,90,60000,0,3,0,0,1,alicante,1,0,0,0
0,0,1,0,0,0,38777456,rural_property,39000,55000,0,3,0,1,0,alicante,0,0,0,1
0,0,1,0,0,0,39131338,rural_property,13849,69000,0,1,0,0,0,alicante,0,0,0,1
0,0,1,0,0,1,39258114,house,65000,150000,0,2,0,0,1,alicante,0,1,0,0
0,0,0,0,0,0,39536835,house,350,103000,0,0,0,0,1,alicante,0,1,0,0
0,0,0,0,0,0,39555778,house,40,35000,0,0,0,0,0,alicante,0,1,0,0
0,0,0,0,0,0,81180537,house,5288,22000,0,0,0,0,0,alicante,0,1,0,0
0,0,2,0,0,0,81419709,house,110,46000,0,3,0,0,1,alicante,0,1,0,0
0,0,2,0,0,0,81435546,house,80,175000,0,4,0,0,0,alicante,0,1,0,0
