air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,garden,house_id,house_type,m2_real,reduced_mobility,room_num,storage_room,swimming_pool,terrace,city,apartment,house,lux_property,rural_property
1,0,2,0,0,0,81778560,apartment,100,0,2,0,0,1,girona,1,0,0,0
0,0,2,0,0,0,84943234,apartment,116,0,3,0,0,0,valencia,1,0,0,0
1,0,1,1,0,0,84272639,apartment,60,0,1,0,0,0,madrid,1,0,0,0
0,0,1,1,0,1,36700174,apartment,48,0,1,0,1,1,girona,1,0,0,0
1,0,2,1,0,0,83559505,apartment,80,1,2,0,0,0,madrid,1,0,0,0
0,0,2,0,0,0,81742121,apartment,106,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,81944517,apartment,95,0,3,0,0,0,girona,1,0,0,0
0,1,1,0,0,0,84896813,apartment,75,0,2,0,0,0,valencia,1,0,0,0
1,0,2,1,0,0,82652769,apartment,93,0,3,1,0,0,madrid,1,0,0,0
0,0,1,0,0,0,32451923,rural_property,5000,0,7,0,0,0,alicante,0,0,0,1
1,0,2,1,0,1,84894295,house,1413,1,4,1,1,1,sevilla,0,1,0,0
0,0,1,0,0,0,38334619,apartment,90,0,3,0,0,0,valencia,1,0,0,0
0,0,2,1,0,1,84702434,apartment,97,0,3,1,1,0,madrid,1,0,0,0
0,1,1,0,0,0,82201379,apartment,69,0,2,0,0,1,girona,1,0,0,0
1,1,3,1,0,1,83294135,house,150,0,4,1,0,1,sevilla,0,1,0,0
0,0,1,0,0,0,84764543,apartment,81,0,2,0,0,0,sevilla,1,0,0,0
1,0,3,1,0,1,84051734,house,401,0,5,1,0,1,sevilla,0,1,0,0
1,0,3,1,0,0,84404581,apartment,132,1,4,0,0,0,madrid,1,0,0,0
1,1,1,1,0,0,84349836,apartment,58,0,2,0,0,0,madrid,1,0,0,0
1,0,2,1,0,0,84099478,apartment,90,0,3,1,0,1,madrid,1,0,0,0
0,0,1,0,0,0,39504587,house,250,0,3,0,0,0,valencia,0,1,0,0
1,0,3,1,0,0,84087421,apartment,220,0,4,1,0,1,madrid,1,0,0,0
0,0,2,0,0,0,84830176,house,301,0,4,1,0,1,sevilla,0,1,0,0
1,0,2,1,0,1,37399180,apartment,114,1,3,1,1,1,sevilla,1,0,0,0
0,0,3,0,0,1,33545182,house,1350,0,4,0,1,0,girona,0,1,0,0
1,0,2,1,0,1,39795341,house,500,0,3,1,1,1,girona,0,1,0,0
0,0,1,0,0,0,31576916,apartment,60,0,2,0,0,0,girona,1,0,0,0
1,0,1,0,0,1,84657733,house,260,0,3,1,1,1,girona,0,1,0,0
1,0,1,0,0,1,84648005,apartment,63,0,2,1,1,1,girona,1,0,0,0
0,0,2,1,0,0,33950291,apartment,127,0,3,0,0,0,valencia,1,0,0,0
1,0,2,1,0,0,85006372,apartment,100,0,3,1,0,1,madrid,1,0,0,0
1,1,1,0,0,0,34137932,apartment,55,0,1,0,0,1,girona,1,0,0,0
1,0,2,0,0,1,81561941,house,2300,0,3,1,1,1,sevilla,0,1,0,0
0,0,1,0,0,0,35126628,apartment,100,0,3,0,0,0,alicante,1,0,0,0
1,0,2,0,0,1,84408476,house,350,0,3,1,1,0,alicante,0,1,0,0
0,0,2,1,1,0,31122802,house,78,0,5,0,0,1,valencia,0,1,0,0
1,0,4,1,0,1,83951950,house,2099,0,4,0,0,1,valencia,0,1,0,0
0,0,3,0,0,0,81142954,house,654,0,6,0,1,0,girona,0,1,0,0
1,1,2,1,0,0,83256715,apartment,140,1,3,0,0,0,valencia,1,0,0,0
0,0,1,1,0,0,25537915,apartment,75,0,2,0,0,0,girona,1,0,0,0
0,1,1,1,0,1,38519328,apartment,120,0,3,1,0,1,girona,1,0,0,0
0,0,2,0,0,0,25081509,house,364,0,6,0,0,1,sevilla,0,1,0,0
0,0,2,0,0,0,81432775,apartment,79,0,3,0,0,1,girona,1,0,0,0
0,0,2,0,0,1,84901391,house,816,0,3,0,0,0,alicante,0,1,0,0
0,0,2,0,0,0,33573596,apartment,104,0,3,0,0,1,girona,1,0,0,0
1,0,3,1,0,1,84529195,house,143,0,4,0,1,0,sevilla,0,1,0,0
0,0,3,0,0,0,84195184,house,196,0,4,0,0,1,madrid,0,1,0,0
1,0,2,1,0,0,84569076,apartment,175,0,3,0,0,0,madrid,1,0,0,0
0,0,1,0,0,0,84665399,apartment,84,1,3,0,0,1,madrid,1,0,0,0
1,0,2,1,0,1,38052844,apartment,160,0,4,1,1,1,sevilla,1,0,0,0
0,0,2,1,0,0,84729732,house,105,0,3,0,0,0,sevilla,0,1,0,0
0,0,1,0,0,0,38018933,house,80,0,3,0,0,1,valencia,0,1,0,0
0,0,1,0,0,0,40519953,house,71,0,1,0,0,0,valencia,0,1,0,0
0,0,3,0,0,0,82277526,house,230,0,6,0,0,0,valencia,0,1,0,0
0,0,1,0,0,0,84755620,apartment,99,0,4,0,0,0,valencia,1,0,0,0
1,0,4,1,0,0,81627722,apartment,192,0,4,0,0,0,madrid,1,0,0,0
0,0,2,1,0,0,84418707,apartment,117,0,2,1,0,0,madrid,1,0,0,0
0,1,8,0,0,1,81770194,house,700,0,8,1,0,1,girona,0,1,0,0
0,0,1,0,1,0,32420759,rural_property,149,0,3,0,0,0,alicante,0,0,0,1
1,0,3,1,0,1,31817686,house,1000,0,5,0,1,1,alicante,0,1,0,0
0,0,1,0,0,0,38000667,house,140,0,5,0,0,1,valencia,0,1,0,0
0,0,1,1,0,0,84447445,apartment,94,0,2,0,0,1,valencia,1,0,0,0
0,0,1,0,0,0,81787997,apartment,37,0,1,0,0,0,madrid,1,0,0,0
0,0,2,0,0,0,84694250,apartment,98,0,3,1,1,0,madrid,1,0,0,0
0,0,1,0,1,0,39538080,rural_property,21962,0,1,1,1,1,alicante,0,0,0,1
1,0,2,0,0,0,84434973,house,340,0,4,0,1,0,alicante,0,1,0,0
1,0,3,1,0,0,39252122,house,110,0,3,1,0,1,sevilla,0,1,0,0
1,0,2,1,0,0,28537984,house,245,0,4,1,0,1,alicante,0,1,0,0
0,0,2,1,0,0,33152689,house,300,0,3,1,0,1,alicante,0,1,0,0
1,0,7,1,0,1,2008330,house,1575,0,9,1,1,1,sevilla,0,1,0,0
1,1,1,0,0,0,84209974,apartment,80,0,3,1,0,0,girona,1,0,0,0
0,0,1,0,0,1,30900097,house,980,0,2,0,1,0,valencia,0,1,0,0
1,0,2,0,0,1,84341569,house,256,0,3,1,0,0,alicante,0,1,0,0
1,1,3,1,0,0,84249861,apartment,138,0,2,1,0,0,madrid,1,0,0,0
1,0,1,1,0,0,84033270,apartment,53,0,1,0,0,1,madrid,1,0,0,0
1,0,2,1,0,0,38097895,house,220,0,5,0,0,1,sevilla,0,1,0,0
0,1,1,0,0,0,33950689,house,136,0,4,1,0,1,valencia,0,1,0,0
1,1,1,0,0,0,82031795,apartment,100,0,5,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,85047570,apartment,112,0,3,0,0,1,alicante,1,0,0,0
1,0,3,1,0,0,84942380,apartment,186,0,3,1,0,0,madrid,1,0,0,0
1,0,2,1,0,0,84494533,apartment,200,0,3,0,0,0,madrid,1,0,0,0
1,0,3,1,0,1,1868866,house,511,1,8,1,1,1,sevilla,0,1,0,0
1,0,2,0,0,0,38103780,house,178,0,3,1,0,1,valencia,0,1,0,0
1,0,1,1,0,0,84928539,apartment,66,0,3,0,0,1,madrid,1,0,0,0
1,0,2,1,0,1,39787702,apartment,120,1,3,0,1,0,madrid,1,0,0,0
1,0,4,1,0,0,28407611,house,1070,0,4,0,0,1,valencia,0,1,0,0
0,1,2,1,0,1,84188077,apartment,115,0,3,1,1,1,sevilla,1,0,0,0
1,0,2,1,0,1,31313203,apartment,124,0,3,1,1,0,madrid,1,0,0,0
0,0,1,0,0,0,396602,apartment,40,0,1,0,0,0,girona,1,0,0,0
0,0,3,1,0,1,34389213,house,200,0,5,0,1,1,alicante,0,1,0,0
1,1,3,1,0,1,82191403,house,335,1,5,1,1,1,sevilla,0,1,0,0
0,1,2,1,0,0,83691934,apartment,125,0,4,0,0,1,valencia,1,0,0,0
1,0,4,0,0,1,40004867,house,840,1,4,1,1,1,girona,0,1,0,0
0,0,2,0,0,0,81477194,apartment,131,0,3,0,0,0,alicante,1,0,0,0
1,0,1,0,0,1,83387682,apartment,41,1,1,1,1,1,girona,1,0,0,0
0,0,3,1,0,1,27927852,house,2230,0,6,1,0,1,girona,0,1,0,0
0,0,5,0,0,1,37263808,house,3800,0,8,1,1,0,alicante,0,1,0,0
0,1,5,1,0,0,83629063,apartment,382,0,5,0,0,0,madrid,1,0,0,0
0,0,3,0,0,0,25586186,house,125,0,6,0,0,0,alicante,0,1,0,0
0,0,1,1,0,1,40555361,apartment,44,0,1,0,1,1,girona,1,0,0,0
1,0,2,0,0,0,82668665,house,545,0,3,1,1,1,girona,0,1,0,0
0,0,2,1,0,0,84886656,apartment,102,0,2,0,1,1,sevilla,1,0,0,0
0,1,1,0,0,1,85005166,apartment,80,0,3,0,0,1,madrid,1,0,0,0
0,0,1,0,0,0,38758862,apartment,90,0,3,0,0,1,alicante,1,0,0,0
0,0,1,0,0,0,37141881,apartment,65,0,2,0,0,0,sevilla,1,0,0,0
0,1,1,0,0,0,83663077,apartment,117,0,3,0,0,0,valencia,1,0,0,0
0,0,1,0,0,0,84579964,apartment,51,0,1,1,0,0,madrid,1,0,0,0
0,0,2,0,0,1,82439166,house,14000,0,4,0,1,1,valencia,0,1,0,0
1,0,3,0,0,1,84768960,house,620,0,4,1,1,1,girona,0,1,0,0
0,0,2,1,0,0,84741656,apartment,126,1,3,1,0,0,madrid,1,0,0,0
0,0,2,0,0,1,84886680,apartment,106,0,3,0,1,1,madrid,1,0,0,0
1,0,2,1,0,0,83291449,apartment,90,1,4,0,0,0,valencia,1,0,0,0
0,0,2,0,0,0,82393025,apartment,107,0,3,0,1,1,alicante,1,0,0,0
0,1,2,1,0,1,82952121,house,5800,0,5,1,1,1,alicante,0,1,0,0
1,0,3,1,0,1,25345060,house,420,0,5,1,1,1,sevilla,0,1,0,0
0,0,1,0,0,0,84927766,apartment,47,0,2,0,0,1,girona,1,0,0,0
0,0,1,0,0,0,84419920,apartment,65,0,1,0,1,1,girona,1,0,0,0
0,0,2,1,0,1,84268178,apartment,147,0,4,0,1,1,valencia,1,0,0,0
1,1,2,1,0,0,83188944,apartment,120,0,4,1,0,1,alicante,1,0,0,0
1,0,1,1,0,0,25624721,apartment,60,0,1,0,0,0,madrid,1,0,0,0
0,0,1,0,0,0,36538440,apartment,100,0,3,0,0,0,alicante,1,0,0,0
1,0,1,0,0,0,84778078,apartment,109,0,1,0,0,0,madrid,1,0,0,0
0,0,2,1,0,0,83883258,apartment,95,1,3,0,0,1,madrid,1,0,0,0
0,1,2,1,0,0,84812837,apartment,136,0,2,0,0,0,madrid,1,0,0,0
0,1,1,1,0,1,40017945,apartment,115,0,4,1,1,0,madrid,1,0,0,0
1,1,1,0,0,1,31712684,apartment,55,0,2,1,1,1,girona,1,0,0,0
0,1,1,1,0,1,26662995,apartment,60,0,2,0,1,0,girona,1,0,0,0
1,0,2,1,0,1,37021398,apartment,68,0,2,0,1,1,girona,1,0,0,0
1,0,2,1,0,0,27478790,apartment,171,0,4,0,0,1,valencia,1,0,0,0
1,0,2,0,0,0,83678785,apartment,178,1,5,1,0,1,madrid,1,0,0,0
1,0,1,1,0,1,84945105,house,11300,0,2,1,0,1,alicante,0,1,0,0
0,1,2,1,0,0,81331136,apartment,148,1,4,0,0,1,madrid,1,0,0,0
1,0,4,1,0,1,39999343,house,1004,0,6,1,1,1,sevilla,0,1,0,0
1,0,2,1,0,1,83033322,apartment,90,1,3,1,0,0,madrid,1,0,0,0
0,0,2,0,0,0,85031625,house,145,0,3,0,0,1,madrid,0,1,0,0
1,0,2,0,0,0,84501931,apartment,72,0,2,0,0,0,madrid,1,0,0,0
0,0,1,0,0,0,84971124,apartment,80,0,3,0,0,0,valencia,1,0,0,0
0,0,2,0,0,0,81650919,house,160,0,4,0,0,0,alicante,0,1,0,0
0,0,2,1,0,0,84357210,apartment,109,1,3,1,0,0,valencia,1,0,0,0
0,0,4,0,0,0,82332169,house,535,0,3,0,0,0,valencia,0,1,0,0
1,1,14,1,1,1,40418517,rural_property,7000,1,14,1,1,1,alicante,0,0,0,1
1,1,1,0,0,0,85001182,apartment,65,0,3,0,0,0,madrid,1,0,0,0
1,0,2,0,0,1,84909746,house,190,0,3,1,1,1,girona,0,1,0,0
0,0,3,0,0,0,83452574,house,400,0,4,0,0,1,sevilla,0,1,0,0
1,0,3,1,0,1,84469398,house,120,0,4,1,0,0,sevilla,0,1,0,0
1,0,2,0,0,1,39827116,house,864,0,2,1,1,1,alicante,0,1,0,0
1,1,3,1,0,1,84797328,house,1500,0,4,1,1,1,sevilla,0,1,0,0
0,0,2,1,0,0,83386329,apartment,105,0,4,0,0,0,alicante,1,0,0,0
1,1,2,1,0,1,39690751,apartment,145,1,3,0,1,1,valencia,1,0,0,0
0,0,1,1,0,0,84465416,apartment,54,1,2,0,0,0,madrid,1,0,0,0
0,0,1,0,1,1,82147119,rural_property,70,0,3,1,1,1,sevilla,0,0,0,1
1,0,2,1,0,1,26425566,house,400,0,4,1,1,1,alicante,0,1,0,0
1,1,2,1,0,0,40489687,apartment,116,1,3,0,1,1,valencia,1,0,0,0
1,0,4,1,0,1,84470205,house,420,0,6,1,1,0,sevilla,0,1,0,0
0,0,2,0,0,0,84863002,apartment,89,0,2,1,0,0,madrid,1,0,0,0
1,0,3,0,0,1,26073081,house,260,0,3,0,1,1,girona,0,1,0,0
0,1,2,1,0,0,83610902,apartment,100,0,4,0,0,1,valencia,1,0,0,0
1,0,3,1,0,0,36138985,apartment,165,0,4,0,0,1,sevilla,1,0,0,0
0,0,2,0,0,0,84468237,apartment,119,0,3,0,0,1,madrid,1,0,0,0
1,0,2,1,0,0,84605157,apartment,112,0,3,1,0,0,madrid,1,0,0,0
1,0,3,1,0,1,28282873,house,1200,0,3,1,1,1,sevilla,0,1,0,0
0,1,3,1,0,1,84607127,house,2024,0,6,1,1,1,sevilla,0,1,0,0
1,0,3,1,0,1,1710590,house,547,0,5,1,1,0,sevilla,0,1,0,0
1,0,3,1,0,1,84180838,house,188,0,5,0,0,0,sevilla,0,1,0,0
1,0,1,0,0,1,81808424,apartment,56,1,2,1,1,1,girona,1,0,0,0
0,0,1,0,0,0,32854244,apartment,57,0,2,0,0,0,girona,1,0,0,0
0,0,1,1,0,0,81247922,apartment,96,0,2,0,1,0,valencia,1,0,0,0
0,0,1,0,0,0,84807205,apartment,62,0,2,0,0,1,madrid,1,0,0,0
1,0,3,1,0,0,82142550,house,112,0,4,1,0,1,sevilla,0,1,0,0
0,0,2,0,0,1,84061413,apartment,76,0,2,0,0,1,valencia,1,0,0,0
0,0,2,0,0,0,82703523,apartment,137,0,4,0,0,0,girona,1,0,0,0
0,1,2,1,0,1,31534936,house,6500,0,3,1,1,1,sevilla,0,1,0,0
0,0,1,0,0,0,82686914,house,150,0,3,0,0,0,sevilla,0,1,0,0
0,0,2,0,0,0,28099142,apartment,90,0,3,0,0,0,alicante,1,0,0,0
1,0,2,1,0,1,29986725,house,1100,0,5,1,1,0,sevilla,0,1,0,0
1,0,2,0,0,1,34363946,house,954,0,3,1,0,1,alicante,0,1,0,0
0,0,2,1,0,1,30836137,house,10000,0,4,1,1,1,alicante,0,1,0,0
1,0,2,1,0,1,27957429,house,1584,1,5,1,1,1,sevilla,0,1,0,0
0,0,1,0,0,0,82378096,apartment,45,0,2,0,0,0,madrid,1,0,0,0
1,0,1,0,0,0,40256346,apartment,53,0,2,0,0,0,girona,1,0,0,0
1,1,2,1,0,0,84948767,apartment,125,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,82169475,house,5500,0,8,1,1,0,alicante,0,1,0,0
1,1,4,1,0,0,82243710,house,197,0,4,1,0,1,madrid,0,1,0,0
1,0,1,1,0,1,40018631,house,5500,0,3,1,1,1,sevilla,0,1,0,0
0,0,0,0,0,0,38506276,house,8333,0,0,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,37738628,apartment,60,0,2,0,0,0,girona,1,0,0,0
1,0,2,0,0,0,40183209,house,190,0,4,0,0,1,girona,0,1,0,0
0,0,2,0,0,0,84903363,apartment,96,0,2,1,0,0,alicante,1,0,0,0
0,0,1,0,0,1,39924535,rural_property,182,0,3,0,0,1,alicante,0,0,0,1
0,0,2,0,0,0,83206813,apartment,65,0,2,0,1,1,girona,1,0,0,0
1,0,1,1,0,1,39653060,apartment,58,0,2,1,0,1,girona,1,0,0,0
0,1,1,0,0,0,84745113,apartment,90,1,3,1,0,1,girona,1,0,0,0
0,0,1,0,0,0,84724081,apartment,48,0,1,0,0,1,girona,1,0,0,0
0,1,2,1,0,0,39398154,apartment,183,0,5,0,0,1,valencia,1,0,0,0
0,0,2,0,0,0,84893890,apartment,109,0,3,0,0,1,sevilla,1,0,0,0
1,0,3,0,0,0,84579509,house,180,0,4,0,1,0,alicante,0,1,0,0
0,0,2,1,0,1,84268138,apartment,148,0,4,0,1,1,valencia,1,0,0,0
1,0,1,0,0,0,84310589,apartment,88,0,2,0,0,0,alicante,1,0,0,0
0,1,2,1,0,0,84381512,apartment,130,0,3,0,0,1,valencia,1,0,0,0
0,0,1,0,0,1,83904607,house,1000,0,3,0,1,0,sevilla,0,1,0,0
0,1,2,1,0,1,85003380,house,405,0,3,1,0,1,girona,0,1,0,0
0,0,1,0,0,0,82781825,apartment,57,0,2,0,0,0,valencia,1,0,0,0
0,0,2,1,0,0,84026839,apartment,102,0,3,0,0,1,alicante,1,0,0,0
1,0,2,1,0,0,40244280,apartment,134,1,3,0,0,1,valencia,1,0,0,0
1,0,2,1,0,1,84067815,apartment,170,1,4,0,1,1,sevilla,1,0,0,0
1,0,2,0,0,0,84626947,apartment,98,0,4,1,0,1,madrid,1,0,0,0
0,0,2,0,0,0,40460053,apartment,63,0,3,0,1,0,girona,1,0,0,0
0,0,2,1,0,1,82513367,house,800,0,4,0,0,0,sevilla,0,1,0,0
1,0,1,0,0,1,35989375,house,2465,0,4,1,1,1,alicante,0,1,0,0
0,0,1,0,0,0,82621285,apartment,80,0,3,0,0,0,madrid,1,0,0,0
0,0,1,0,0,0,83109476,apartment,63,0,2,0,0,0,alicante,1,0,0,0
1,0,2,1,0,0,84962860,apartment,129,0,3,0,0,0,madrid,1,0,0,0
0,0,1,0,0,0,84773819,apartment,64,0,3,0,0,0,madrid,1,0,0,0
0,0,2,1,0,0,84951698,house,106,0,2,0,0,1,sevilla,0,1,0,0
1,0,2,0,0,1,37904645,apartment,120,0,4,1,0,0,sevilla,1,0,0,0
0,0,1,0,0,0,84903354,apartment,55,0,1,1,0,0,alicante,1,0,0,0
0,0,1,0,0,0,83715151,apartment,70,1,2,0,0,0,alicante,1,0,0,0
0,0,2,0,0,1,82200613,house,120,0,2,0,1,1,alicante,0,1,0,0
1,0,2,0,0,1,34688248,house,225,0,2,0,1,1,alicante,0,1,0,0
1,0,3,1,0,1,1805090,apartment,180,0,4,1,1,1,sevilla,1,0,0,0
0,0,2,0,0,0,84716196,apartment,152,0,3,0,0,0,alicante,1,0,0,0
0,0,3,0,0,0,81142950,house,717,0,5,0,1,0,girona,0,1,0,0
0,0,2,1,0,0,83653516,apartment,76,0,2,0,0,0,valencia,1,0,0,0
0,0,2,0,0,0,84903407,apartment,90,0,4,0,0,0,alicante,1,0,0,0
1,0,1,1,0,0,37262710,apartment,63,0,2,0,0,1,girona,1,0,0,0
0,0,5,0,0,1,1976103,house,2500,0,8,1,0,1,girona,0,1,0,0
1,0,2,1,0,0,36129378,apartment,152,0,4,0,0,1,alicante,1,0,0,0
0,0,1,0,0,0,38676497,apartment,95,0,3,0,0,0,valencia,1,0,0,0
0,0,0,0,0,0,39769804,house,4200,0,0,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,37457546,apartment,31,0,1,0,0,0,girona,1,0,0,0
0,0,2,1,0,0,84799546,apartment,75,0,3,0,0,1,madrid,1,0,0,0
0,0,2,1,0,1,28082537,house,200,0,3,1,0,1,girona,0,1,0,0
0,0,1,0,0,0,84241409,apartment,47,0,2,0,0,0,madrid,1,0,0,0
0,0,3,0,0,1,37713603,house,300,0,4,0,0,0,sevilla,0,1,0,0
0,0,3,1,0,1,84927765,house,600,0,3,0,1,1,alicante,0,1,0,0
1,1,1,0,0,0,83295993,apartment,38,0,1,0,1,1,girona,1,0,0,0
1,0,2,0,1,0,34845329,rural_property,60,0,3,0,1,1,sevilla,0,0,0,1
0,0,2,0,0,0,84778780,apartment,117,0,4,0,0,0,alicante,1,0,0,0
0,0,3,1,0,0,39168087,house,477,0,6,0,0,0,sevilla,0,1,0,0
1,0,1,0,0,1,81772901,apartment,50,1,2,1,1,1,girona,1,0,0,0
0,1,1,0,0,0,84499319,apartment,84,0,2,0,0,1,girona,1,0,0,0
0,0,2,0,0,0,40373139,apartment,408,0,0,0,0,0,girona,1,0,0,0
0,0,1,0,0,0,33956132,house,106,0,3,0,1,1,sevilla,0,1,0,0
1,0,1,0,0,0,84536047,apartment,91,0,3,0,0,0,valencia,1,0,0,0
0,0,2,0,0,0,40266530,house,206,0,3,0,0,0,girona,0,1,0,0
1,1,1,1,0,0,82869887,apartment,65,0,1,0,0,0,madrid,1,0,0,0
1,0,2,1,0,1,84924095,apartment,120,0,3,0,1,1,sevilla,1,0,0,0
0,0,5,1,0,0,82571309,apartment,391,0,6,1,0,1,madrid,1,0,0,0
0,1,1,1,0,0,81488865,apartment,98,0,3,0,0,1,girona,1,0,0,0
0,0,2,0,0,0,81331073,apartment,150,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,37517558,apartment,90,0,3,0,0,0,sevilla,1,0,0,0
0,0,1,0,0,0,84356388,apartment,22,0,0,0,0,1,girona,1,0,0,0
1,0,1,0,0,1,81712350,apartment,50,0,1,0,0,0,girona,1,0,0,0
0,0,2,1,0,1,82196015,apartment,64,0,2,0,1,1,girona,1,0,0,0
1,1,4,1,0,1,83921054,house,1700,0,4,1,1,1,sevilla,0,1,0,0
1,0,3,1,0,1,36982395,house,136,0,3,1,1,0,sevilla,0,1,0,0
1,0,4,1,0,0,84517006,house,180,0,5,0,1,1,madrid,0,1,0,0
1,0,1,1,0,1,39916501,apartment,99,1,2,1,1,0,valencia,1,0,0,0
1,0,3,1,0,1,85014732,house,610,0,5,1,1,0,sevilla,0,1,0,0
0,0,1,0,0,0,34862472,house,12,0,2,0,0,0,alicante,0,1,0,0
0,0,2,0,0,1,40513101,apartment,62,0,2,1,1,0,madrid,1,0,0,0
0,0,2,0,0,0,84778791,house,168,0,4,0,0,0,alicante,0,1,0,0
0,1,1,0,0,0,83940056,apartment,95,0,3,1,0,0,valencia,1,0,0,0
0,0,2,0,0,0,32810603,apartment,117,0,4,0,0,1,alicante,1,0,0,0
1,1,2,1,0,0,84872181,apartment,108,0,3,0,0,1,valencia,1,0,0,0
0,0,1,0,0,0,29422770,house,84,0,2,1,0,1,valencia,0,1,0,0
0,0,2,0,0,1,84941523,rural_property,200,0,2,0,0,1,valencia,0,0,0,1
1,0,2,1,0,1,37806039,apartment,95,0,2,0,1,0,sevilla,1,0,0,0
0,0,1,0,0,0,30794650,house,66,0,1,0,0,0,sevilla,0,1,0,0
0,0,1,0,0,0,82715331,apartment,100,0,3,0,0,1,valencia,1,0,0,0
1,1,2,1,0,1,39990218,house,1052,0,3,1,1,1,alicante,0,1,0,0
1,1,1,1,0,0,31016333,apartment,134,1,4,1,1,1,madrid,1,0,0,0
1,0,3,1,0,1,84055885,house,580,0,3,1,0,1,girona,0,1,0,0
1,0,1,0,0,1,84972865,apartment,35,1,0,1,1,1,girona,1,0,0,0
1,0,1,1,0,0,2064182,apartment,95,0,3,1,0,0,valencia,1,0,0,0
0,0,4,0,0,0,84715890,house,298,0,5,0,0,0,girona,0,1,0,0
1,0,2,0,0,0,84657723,apartment,117,0,4,0,0,1,girona,1,0,0,0
0,0,2,0,0,0,38936249,house,600,0,3,1,0,1,alicante,0,1,0,0
1,1,2,1,0,0,39540319,apartment,100,0,3,1,0,0,valencia,1,0,0,0
0,0,2,1,0,0,84391831,apartment,111,0,3,0,1,1,sevilla,1,0,0,0
0,0,1,0,0,0,82429684,apartment,80,0,4,0,0,0,madrid,1,0,0,0
0,0,2,0,0,0,27755258,apartment,149,0,3,0,0,1,alicante,1,0,0,0
0,0,2,1,0,0,83173903,house,1000,0,3,0,1,0,alicante,0,1,0,0
0,0,2,0,0,0,84324289,apartment,185,0,5,0,0,1,madrid,1,0,0,0
0,0,1,0,0,0,35299359,apartment,80,0,3,0,0,0,valencia,1,0,0,0
1,0,2,0,0,0,82392882,apartment,97,0,3,1,0,1,girona,1,0,0,0
1,0,1,0,0,0,81764341,apartment,40,1,0,0,0,0,madrid,1,0,0,0
0,0,2,1,0,1,84059417,apartment,122,0,3,1,0,1,madrid,1,0,0,0
0,0,1,0,0,0,83109495,apartment,70,0,4,0,0,0,valencia,1,0,0,0
1,0,1,1,0,0,83731260,apartment,70,0,3,0,0,0,madrid,1,0,0,0
1,0,1,0,0,0,84903780,apartment,110,0,3,0,0,0,alicante,1,0,0,0
1,0,2,0,0,0,84404779,apartment,135,0,3,0,0,1,valencia,1,0,0,0
1,0,2,1,0,0,83595568,house,105,0,3,0,0,0,madrid,0,1,0,0
0,0,2,0,0,0,84765907,apartment,88,0,3,0,0,0,girona,1,0,0,0
1,0,1,0,0,1,83288448,apartment,64,1,1,1,1,1,girona,1,0,0,0
0,0,2,1,0,0,38902559,apartment,136,0,4,1,0,0,alicante,1,0,0,0
1,0,1,0,0,1,83585445,apartment,79,1,3,1,1,1,girona,1,0,0,0
0,0,4,0,0,0,82304322,apartment,105,0,3,0,0,0,alicante,1,0,0,0
1,0,3,0,0,0,39762962,house,240,0,5,1,1,1,girona,0,1,0,0
1,1,1,1,0,0,84979193,apartment,70,0,2,0,0,0,madrid,1,0,0,0
0,0,1,0,0,0,83241106,house,65,0,3,1,0,0,alicante,0,1,0,0
1,1,3,0,1,1,37529640,house,208,0,5,1,0,1,sevilla,0,1,0,0
0,0,1,1,0,0,84697001,apartment,70,0,2,0,0,0,madrid,1,0,0,0
0,0,2,1,0,0,84267813,apartment,121,0,4,0,0,1,valencia,1,0,0,0
0,0,2,0,0,0,84704770,apartment,175,0,5,0,0,0,alicante,1,0,0,0
1,0,1,1,0,0,84733946,apartment,68,0,2,0,0,0,madrid,1,0,0,0
1,0,2,1,0,0,81192806,apartment,124,0,3,0,0,1,girona,1,0,0,0
0,0,2,1,0,0,83839326,house,140,0,4,1,0,1,valencia,0,1,0,0
1,1,1,1,0,0,83948049,apartment,73,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,1,83907872,apartment,105,0,4,0,0,0,madrid,1,0,0,0
0,0,1,1,0,1,84312276,apartment,56,0,2,0,1,1,girona,1,0,0,0
0,1,2,1,0,0,84465900,apartment,90,0,2,0,0,0,valencia,1,0,0,0
0,0,2,0,0,0,83661117,house,145,0,4,0,0,0,sevilla,0,1,0,0
1,0,2,1,0,1,82255191,apartment,123,0,2,1,1,1,madrid,1,0,0,0
0,1,1,0,0,0,32516805,apartment,95,0,3,1,0,0,valencia,1,0,0,0
0,0,1,0,0,0,39994758,apartment,22,0,0,0,0,0,girona,1,0,0,0
0,0,2,0,0,0,35753251,house,112,0,3,0,0,0,sevilla,0,1,0,0
1,0,3,1,0,1,81748937,house,500,0,5,0,1,0,sevilla,0,1,0,0
1,0,2,1,0,0,84820263,apartment,75,0,2,0,0,0,madrid,1,0,0,0
1,0,3,1,0,1,36500955,house,245,0,5,0,1,1,sevilla,0,1,0,0
